news_ID,hyperlink,content,name
3607,https://udn.com/news/story/120538/4009347,反送中警民衝突。美聯社反對《逃犯條例》修訂風波持續數月 ### 省略內文 ### 為服務業界帶來深遠影響。,[]
3608,https://www.businesstoday.com.tw/article/category/80401/post/201910030002/,10月2日兩大經濟性日報頭版都是利用大放送 ### 省略內文 ### 這是推著台灣經濟往前走最大動能。 ,[]
3609,https://www.hk01.com/社會新聞/410388/石棺藏屍-兩誤殺罪成被告求情-均稱是受首被告操控的受害人,2016年荃灣發生石棺藏屍案 ### 省略內文 ### 但不被接納。而張則未有向控方表示願意承認此罪。案件編號：HCCC459/2016,[]
3610,https://www.ettoday.net/news/20190925/1543323.htm,潤寅實業公司涉嫌向台企銀、王道、星展等14家銀行詐貸84億多元 ### 省略內文 ### 對2人發布通緝。,"['楊宇晨', '王音之', '楊文虎']"
3611,https://news.ltn.com.tw/news/society/breakingnews/3002169,12/7雙贏彩、今彩539頭獎均摃龜！雙贏彩開獎號碼。（圖擷取自台灣彩券官網）<BR>今晚（12月7日）開獎的第108000293期今彩539、第108000293期雙贏彩 ### 省略內文 ### 請見「台灣彩券網站」。<BR>今彩539、39樂合彩、3星彩、4星彩開獎號碼。（圖擷取自台灣彩券官網）,[]
3612,https://news.cnyes.com/news/id/4368137,0台股台股盤勢【華冠投顧】空方趨勢VS政府護盤台股仍在「清水休息站」區分多空股都有錢賺華冠投顧※來源：華冠投顧2019/08/16 17:17facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股南亞1303力山1515岱宇1598喬山1736台積電2330精英2331技嘉2376微星2377友達2409富邦金2881國泰金2882兆豐金2886嘉晶3016精材3374群創3481聚積3527力旺3529漢磊3707撼訊6150合晶6182同欣電6271台塑化6505致新8081巨大9921◆盤勢分析<BR>昨日台股重挫 ### 省略內文 ### 嚴設停利停損。<BR>,[]
3613,https://udn.com/news/story/6813/4000832,27歲的埃及裔男子埃爾加法裏被判性侵和猥褻侵犯等罪成。圖取自美聯社Uber傷害乘客的事件一件都嫌多 ### 省略內文 ### 並遣返回埃及。,[]
3614,https://news.mingpao.com/ins/%e9%ab%94%e8%82%b2/article/20191228/s00006/1577542989898/%e3%80%90%e6%b8%b8%e6%b3%b3%e3%80%91%e4%bd%95%e8%a9%a9%e8%93%93%e7%8d%b2%e9%81%b8%e4%ba%9e%e6%b4%b2%e6%9c%80%e4%bd%b3%e5%a5%b3%e6%b3%b3%e6%89%8b-%e4%b8%bb%e8%be%a6%e7%b6%b2%e7%ab%99%e5%bd%a2%e5%ae%b9%e7%a0%b4%e4%b8%ad%e6%97%a5%e5%a3%9f%e6%96%b7,(22:42) prevnext港產「小美人魚」何詩蓓再添殊榮。國際著名游泳網站《SwimSwam》近日公布年度獎項 ### 省略內文 ### 推舉為100個必看網站之一。相關報道：【游泳】何詩蓓美國公開賽100自添銅慢上屆奧運冠軍僅0.15秒其他報道：【跳繩】國際繩盟認可香港繩總香港繩聯斥不公「保留權利但暫接受」,[]
3615,https://www.hbrtaiwan.com/article_content_AR0009068.html,你懷疑自己是否過勞了：你總是筋疲力竭、惱怒 ### 省略內文 ### 或者是時候離職了。（游樂融譯）,[]
3616,https://news.cnyes.com/news/id/4416752,A股港股大陸政經陸財政部：2020年新增專項債配額達人民幣1兆元鉅亨網編譯林薏禎2019/11/27 20:30facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0陸財政部：2020年新增專項債配額達人民幣1兆元(圖：AFP)Tag專項債額度1兆財政政策為加快地方政府專項債券發行使用進度 ### 省略內文 ### 包含新增一般債券9070億元、新增專項債券人民幣2.13兆元。,[]
3617,https://m.ctee.com.tw/livenews/aj/b03004002019072412510682,勞動部先前曾規劃修正違反勞動基準法裁處罰鍰共通性原則 ### 省略內文 ### 其中1人在旁錄音。,[]
3618,https://news.cnyes.com/news/id/4350826,0理財基金【富蘭克林】投資加入亞洲小型股 ### 省略內文 ### 投資人可至境外基金資訊觀測<BR>,[]
3619,https://news.ltn.com.tw/news/society/breakingnews/2990494,11/26大樂透、今彩539、雙贏彩頭獎均摃龜！大樂透、49樂合彩、今彩539、39樂合彩、3星彩、4星彩開獎獎號。（圖擷取自台灣彩券官網）<BR>今晚（11月26日）開獎的第108000102期大樂透、第108000283期今彩539、第108000283期雙贏彩 ### 省略內文 ### 請見「台灣彩券網站」<BR>雙贏彩開獎獎號。（圖擷取自台灣彩券官網）,[]
3620,https://www.chinatimes.com/newspapers/20190905000403-260206,台股4日持續在季線與年線下震盪 ### 省略內文 ### 投資宜謹慎小心。,[]
3621,http://technews.tw/2019/07/16/emmanuel-macron-announces-french-space-command/,征服宇宙已經成為國際潮流 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
3622,https://news.cnyes.com/news/id/4353509,0期貨能源能源盤後—美伊衝突加劇全球需求憂慮持續原油價格分歧鉅亨網編譯許家華2019/07/09 06:17facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0美伊衝突加劇全球需求憂慮持續原油價格分歧（圖片：AFP）週一(8日)交易 ### 省略內文 ### 係因天氣預報轉較溫暖。,[]
3623,https://www.chinatimes.com/newspapers/20191013000220-260203,臉書數位通貨Libra計畫再度流失盟友。繼線上付款巨擘PayPal之後 ### 省略內文 ### 和臉書子公司Calibra。,[]
3624,https://news.cnyes.com/news/id/4374831,0台股台灣政經台灣中油：國內汽、柴油價格明(2)日起各調降0.1元鉅亨網新聞中心2019/09/01 12:03facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0(圖片:中油官網)台灣中油公司公告 ### 省略內文 ### 足額調整。,[]
3625,https://m.ctee.com.tw/livenews/aj/a98623002019070816085788,中菲行（5609）6月份自結集團營收13.75億元 ### 省略內文 ### 未來整體營業額將可持續成長。,[]
3626,https://sina.com.hk/news/article/20191008/1/27/2/%E7%A1%AC%E8%84%AB%E6%AD%90%E5%8F%8D%E5%B0%8D%E8%80%85%E8%A8%B4%E8%A8%9F%E8%A2%AB%E9%A7%81%E5%9B%9E-%E7%B4%84%E7%BF%B0%E9%81%9C%E5%86%8D%E5%BC%B7%E8%AA%BF%E5%B0%87%E5%A6%82%E6%9C%9F%E8%84%AB%E6%AD%90-10687161.html,原標題：硬脫歐反對者訴訟被駁回約翰遜再強調將如期脫歐中新網10月8日電據外媒報導 ### 省略內文 ### 包括要求歐盟拒絕延期的要求。,[]
3627,https://udn.com/news/story/6809/4050845,儘管家人被控涉及貪腐 ### 省略內文 ### 上週也有女性國會議員剃頭抗議曹國的任命案。,[]
3628,https://www.chinatimes.com/realtimenews/20190914000519-260102,1999年921大地震劇烈搖撼 ### 省略內文 ### 成為絕佳的生態保護場域。 (中國時報),[]
3629,https://m.ctee.com.tw/livenews/aj/ctee/a00616002019111117072012,AOI設備廠由田（3455）於11日公告2019年第三季財報 ### 省略內文 ### 故公司對於明年營運展望樂觀看待。,[]
3630,https://hk.on.cc/hk/bkn/cnt/cnnews/20191014/bkn-20191014114611409-1014_00952_001.html,內地今年初推出學習領導人講話的手機App ### 省略內文 ### 屬非常罕見。,[]
3631,https://www.chinatimes.com/newspapers/20190706000204-260202,交通部長林佳龍5日指出 ### 省略內文 ### 長榮航不排除提告。,[]
3632,https://www.chinatimes.com/realtimenews/20190815000661-260107,南崁溪出海口13日下午3點多遭油汙汙染 ### 省略內文 ### 限期於20日前將受汙染區域清理乾淨。 (中國時報),[]
3633,http://technews.tw/2019/09/10/folding-mobile-phone-come-back/,三星摺疊手機Galaxy Fold重新上線 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
3634,https://www.mirrormedia.mg/story/20191209fin003/,2019.12.09 21:58【為訂單富商翻臉1】為了一樁交易翻臉20年富商好友互告文｜劉曉霞攝影｜董孟航全文朗讀00:00 / 00:00半導體設備廠凌嘉科總經理洪鏗評出面控訴 ### 省略內文 ### 最後就只能靠法院來裁決了。更新時間｜2019.12.09 11:06,[]
3635,https://news.cnyes.com/news/id/4414911,A股港股港股港股雅高控股半年飆漲3800%幾十分鐘就被暴打回原形鉅亨網編譯陳世環2019/11/21 19:50facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0港股雅高控股半年飆漲3800%幾十分鐘就被暴打回原形(圖：AFP)TagMSCI雅高控股指數成分股AFPMSCI宣布取消在港交所掛牌的雅高控股(3313-HK)列入中國指數權重股 ### 省略內文 ### 新股發行價格溢價幅度達20%以上。<BR>(本文不開放合作媒體轉載),[]
3636,https://www.wealth.com.tw/home/articles/23069,▲11月中國校企債暴跌引發投資人恐慌 ### 省略內文 ### 但仍建議民眾審慎投資。（延伸閱讀：謝金河：小心下一個地雷！亞洲高收益債）,[]
3637,https://hk.on.cc/hk/bkn/cnt/cnnews/20191114/bkn-20191114162112030-1114_00952_001.html,英媒近日引述消息人士指 ### 省略內文 ### 不要將正常交流項目政治化。,[]
3638,https://www.mirrormedia.mg/story/20191217fin003/,2019.12.17 21:58【遠航停飛鬧劇3】遠航員工白哭了機上哽咽道別反幫老闆背黑鍋文｜劉曉霞李孟璇攝影｜董孟航全文朗讀00:00 / 00:00遠航無預警停飛 ### 省略內文 ### 再給自己一次機會<BR>自殺諮詢專線：0800-788995（24小時）<BR>生命線：1995<BR>張老師專線：1980更新時間｜2019.12.17 15:50,[]
3639,https://www.bnext.com.tw/article/56003/us-navy-bans-tiktok-from-government-issued-mobile-devices,美國海軍公告在政府發的行動裝置上裝載TikTok且沒有刪除的用戶 ### 省略內文 ### 美國政府已展開國家安全審查。消息來源：Reuters、Tech Crunch,[]
3640,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=sii&i=374&h3740=TPK-KY&h3741=3673&h3742=20191112&h3743=170726&h3744=%A4%6C%A4%BD%A5%71%AE%66%C2%45%A5%FA%B9%71%AC%EC%A7%DE%AA%D1%A5%F7%A6%B3%AD%AD%A4%BD%A5%71%B9%EF%0D%0A%A4%6C%A4%BD%A5%71TPK+Universal+Solutions+Limited%0D%0A%AC%FC%A4%B82000%B8%55%A4%A7%B8%EA%AA%F7%B6%55%BB%50%AE%D7%28%B2%C5%A6%58%B2%C4%A4%40%B6%B5%B2%C4%A4%47%A1%42%A4%54%B4%DA%29&h3745=5&pgname=t05st02,"TPK-KY公司當日重大訊息之詳細內容本資料由(上市公司)TPK-KY公司提供<BR>序號5發言日期108/11/12發言時間17:07:26發言人江朝瑞發言人職稱董事長發言人電話02-7727-1199主旨子公司宸鴻光電科技股份有限公司對子公司TPK Universal Solutions Limited美元2000萬之資金貸與案(符合第一項第二、三款)符合條款第23款事實發生日108/11/121.事實發生日:108/11/122.接受資金貸與之:(1)公司名稱:TPK Universal Solutions Limited(2)與資金貸與他人公司之關係:關係企業(3)資金貸與之限額(仟元):885,052(4)原資金貸與之餘額(仟元):0(5)本次新增資金貸與之金額(仟元):608,800(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否(7)迄事實發生日止資金貸與餘額(仟元):608,800(8)本次新增資金貸與之原因:充實TPK Universal Solutions Limited之營運資金需求3.接受資金貸與公司所提供擔保品之:(1)內容:無(2)價值(仟元):04.接受資金貸與公司最近期財務報表之:(1)資本(仟元):14,230,639(2)累積盈虧金額(仟元):-6,505,6985.計息方式:3個月Libor + 0.70%6.還款之:(1)條件:本金到期清償。同意到期日前提前還款及分期清償借款(2)日期:中華民國109年11月11日(預估到期日)7.迄事實發生日為止 ### 省略內文 ### 資金貸與餘額占公開發行公司最近期財務報表淨值之比率:146.749.公司貸與他人資金之來源:子公司本身10.其他應敘明事項:(1)資金貸與餘額、新增資金貸與之金額之美元數以30.44折算新台幣(2) TPK Holding Co., Ltd.與宸鴻光電科技股份有限公司之淨值及接受資金貸與公司最近期財務報表之資本以108年第二季會計師核閱報告之數據為準(3)接受資金貸與公司最近期財務報表之累積盈虧金額為108年第二季會計師核閱報告之美金數以匯率30.44折算新台幣",[]
3641,http://news.ltn.com.tw/news/society/breakingnews/2923625,30歲林姓男子至新北市新店某飯店抓姦 ### 省略內文 ### 自由時報提醒您遠離毒品☆<BR>林姓男子遭警方移送法辦。（記者徐聖倫翻攝）<BR>廖男自飯店地下室兔脫。（記者徐聖倫翻攝）,[]
3642,https://news.ltn.com.tw/news/politics/paper/1302637,〔記者張文川、錢利忠／台北報導〕立法院前秘書長林錫山 ### 省略內文 ### 揭露內情。,"['林錫山', '李保承']"
3643,https://www.ettoday.net/news/20191105/1572530.htm,▲139縣道飆車耍帥翹孤輪驚險萬分。（圖／翻攝自Facebook／彰化139、148縣道幹礁版）記者唐詠絮／彰化報導臉書社團《彰化139、148縣道幹礁版》有民眾PO出一段影片指出 ### 省略內文 ### 以身試法。,[]
3644,https://www.hk01.com/社會新聞/410895/直播-監警會會議-料更新反修例相關投訴-回應國際專家辭職,12月17日監警會會議 ### 省略內文 ### 之後會有記者問答環節。《香港01》將直播。,[]
3645,https://www.chinatimes.com/newspapers/20190924000396-260206,23日主要亞股表現平平 ### 省略內文 ### 後續募資題材持續受到市場注目。,[]
3646,https://news.cnyes.com/news/id/4364728,"0台股台股盤勢【華冠投顧】空方續握掌控權盤面像是「蘿蔔蹲」明日重點「量急縮」華冠投顧※來源：華冠投顧2019/08/05 17:42facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股台塑1301國喬1312台化1326中釉1809國巨2327智邦2345友達2409華新科2492神基3005明泰3380群創3481昇達科3491正文4906彩晶6116超眾6230台燿6274宏捷科8086佳龍9955賴昇楷分析師<BR>＜大盤分析＞<BR>上週提到「台股轉由""空方控盤"" ### 省略內文 ### 嚴設停利停損。",[]
3647,https://www.chinatimes.com/realtimenews/20190808000590-260106,15歲劉姓少年7日凌晨因不肯睡覺 ### 省略內文 ### 全案由檢警深入偵辦。 (中國時報),[]
3648,https://m.ctee.com.tw/livenews/lm/ctee/a99625002019111120114434,10月底正式在上交所掛牌、榮登大陸首家「A＋H」兩地上市的農商行－渝農商行 ### 省略內文 ### 浙商銀行上市後的前景也有待觀察。,[]
3649,https://www.chinatimes.com/realtimenews/20190822002186-260402,去年九合一選舉因公投造成投開票延誤爭議 ### 省略內文 ### 把案件全部簽結。 (中時),[]
3650,https://www.chinatimes.com/realtimenews/20191014003573-260402,29歲馬姓美食外送員深夜送餐慘遭貨車撞飛送命 ### 省略內文 ### 降低職業災害發生。 (中時),[]
3651,https://www.chinatimes.com/newspapers/20190719000295-260203,IBM近年努力追趕雲端趨勢成效不彰 ### 省略內文 ### 也將改變IBM雲端事業的整體表現。」,[]
3652,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191016/s00001/1571212719834/%e3%80%90%e7%a6%81%e8%92%99%e9%9d%a2%e6%b3%95%e3%80%9115%e6%ad%b2%e5%b0%91%e5%b9%b4%e8%a2%ab%e6%8e%a7%e6%9a%b4%e5%8b%95-%e7%94%b3%e8%ab%8b%e4%bf%9d%e9%87%8b%e9%81%ad%e6%8b%92,(16:15) prevnext 10月6日港島區反對《禁蒙面法》示威 ### 省略內文 ### 即一個耳掛式口罩。其他報道：【石棺藏屍案】污點證人「小草」作供稱3被告曾認真討論殺事主其他報道：前法庭書記睹警毆乘客疑患PTSD向盧偉聰索償押後明年再訊,[]
3653,https://m.ctee.com.tw/livenews/aj/ctee/b03004002019081216310939,（圖左起 ### 省略內文 ### 共同提升產業安全文化及競爭力。,[]
3654,https://news.ltn.com.tw/news/society/breakingnews/2868093,印尼商千禧集團台灣執行長陳宣銘 ### 省略內文 ### 只需連帶給付一半金額、即美金5萬5525元。,['陳宣銘']
3655,https://news.cnyes.com/news/id/4357881,0國際股國際政經稱嚴重違反國際法中國外交部：將制裁參與對台軍售的美企鉅亨網編譯林信男綜合外電報導2019/07/15 17:42facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0美國國務院上週批准M1A2T戰車、刺針防空飛彈等對台軍售項目。(圖片：AFP)美國國務院上週批准 ### 省略內文 ### 則是雷神(RTN-US)。,[]
3656,https://www.chinatimes.com/newspapers/20190822000303-260205,台灣金控董總及董事任期即將在月底前屆滿 ### 省略內文 ### 均無意願。,[]
3657,https://news.cnyes.com/news/id/4370591,0台股台股盤勢【華冠投顧】3017奇鋐6271同欣電獲利出準備再一支華冠投顧※來源：華冠投顧2019/08/22 17:52facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股建準2421奇鋐3017雙鴻3324泰碩3338同欣電6271統新6426台股目前看來 ### 省略內文 ### 祝明日操作順利。<BR>作者:華冠投顧謝宗霖分析師<BR>華冠證券投資顧問股份有限公司(104)證管投顧新字第009號本資料僅供參考投資時應審慎評估,[]
3658,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191011/s00001/1570782461328/%e5%b0%8f%e5%b7%b4%e5%8f%b8%e6%a9%9f%e8%aa%8d%e5%8d%8a%e5%b9%b426%e6%ac%a1%e9%9d%9e%e7%a6%ae%e6%99%ba%e9%9a%9c%e8%a6%aa%e5%a5%b3-%e7%a8%b1%e9%85%92%e5%be%8c%e3%80%8c%e4%b8%80%e6%99%82%e9%b9%b9%e6%bf%95%e3%80%8d,(16:55) prevnext年近六旬小巴司機半年內26次非禮年僅13歲的輕度智障親女 ### 省略內文 ### 每周末也會狎弄X。其他報道：泳總宣布取消10月27日維港泳參賽費將獲全數退款其他報道：【天水圍倫常命案】遇害少女熱心服務逾百師生校內悼念其他報道：【施政報告前瞻】尹兆堅柯創盛盼重推「租置計劃2.0」房委會委員倡設租津作輪侯公屋補償,[]
3659,http://ccc.technews.tw/2019/11/26/fujitsu-uh-x-notebook/,現代筆電無論是就外觀設計或規格挑選上 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
3660,http://domestic.judicial.gov.tw/abbs/wkw/WHD9HN03.jsp?crtid=SLD&filenm=94BBCC0BD66A0407875A3C6D1CDD2DBB5E7C185A0CC320E4,例稿名稱：臺灣士林地方法院公示催告公告發文日期：中華民國108年8月27日發文字號：士院彩家相108年度司繼字第300號附件：主旨：公告本院108年度司繼字第300號選任遺產管理人裁定。依據：民法第1178條第2項、家事事件法第137條第2項準用第130條第3項至第5項。公告事項：一、選任錢木源為遺產管理人。二、本件係對被繼承人錢三友(死亡) （男、民國46年1月7日生、身分證統一編號：F12****561號、96年11月26日死亡、生前籍設：新北市○○區○○路000巷00弄00號4樓之3 ）之大陸地區以外之繼承人為承認繼承之公示催告。三、被繼承人錢三友之大陸地區以外之繼承人 ### 省略內文 ### 歸屬國庫。五、本件裁定正本黏貼於本院公告處。書記官：黃郁庭股別：相,[]
3661,"https://www.fsc.gov.tw/ch/home.jsp?id=131&parentpath=0,2&mcustomize=multimessages_view.jsp&dataserno=201908150001&aplistdn=ou=data,ou=penalty,ou=multisite,ou=chinese,ou=ap_root,o=fsc,c=tw&dtable=Penalty",元大商業銀行結構型商品之客戶錄音檔未完整保留 ### 省略內文 ### 移送法務部行政執行署各分署辦理行政執行。正本：元大商業銀行股份有限公司（代表人范志強先生）副本：元大金融控股股份有限公司（代表人申鼎籛先生）、中央存款保險股份有限公司(代表人林銘寬先生)、本會檢查局、銀行局,[]
3662,https://www.chinatimes.com/newspapers/20190926000283-260203,今年中國經濟持續弱復甦 ### 省略內文 ### 相關企業將持續受惠。,[]
3663,https://www.mirrormedia.mg/story/20191110int002/,2019.11.18 22:14從年輕人蹲成中年人日本繭居族高齡化文｜劉映君全文朗讀00:00 / 00:00繭居族過著與世隔絕的生活 ### 省略內文 ### 各地政府有著各自不同的溫度差。」資料來源:朝日新聞、harbor business online更新時間｜2019.11.18 14:14,[]
3664,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=rotc&i=206&h2060=ABC-KY&h2061=6598&h2062=20191218&h2063=175209&h2064=%A4%BD%A7%69%A5%BB%A4%BD%A5%71108%A6%7E%B2%C4%A4%47%A6%B8%AB%D7%B2%7B%AA%F7%BC%57%B8%EA%A6%AC%A8%AC%AA%D1%B4%DA%BA%5B%BC%57%B8%EA%B0%F2%B7%C7%A4%E9&h2065=3&pgname=t05st02,ABC-KY公司當日重大訊息之詳細內容本資料由(興櫃公司)ABC-KY公司提供<BR>序號3發言日期108/12/18發言時間17:52:09發言人何重人發言人職稱總經理發言人電話02-87916833主旨公告本公司108年第二次度現金增資收足股款暨增資基準日符合條款第43款事實發生日108/12/181.事實發生日:108/12/182.公司名稱:Applied BioCode Corporation3.與公司關係(請輸入本公司或聯屬公司):本公司4.相互持股比例(若前項為本公司 ### 省略內文 ### 並訂增資基準日為108年12月18日。6.因應措施:無。7.其他應敘明事項:無。,[]
3665,https://www.mirrormedia.mg/story/20191007soc003/,2019.10.07 22:58【教會長老竟是狼2】慈祥長老社區敬重摸女童下體還聞手指文｜孫曜樟攝影｜鄒保祥繪圖｜林媛婷、王聖光、鄭雅紋全文朗讀00:00 / 00:00看似慈祥的余姓長老（右）遭控是披著羊皮的狼。圖左非當事人。（翻攝臉書）社子島福音中心余姓長老在猥褻女童醜聞爆發前 ### 省略內文 ### 求助專業社工人員。更新時間｜2019.10.07 15:18,[]
3666,https://news.cnyes.com/news/id/4372117,0台股台股新聞盤前財經大事搶先讀2019年8月27日鉅亨網新聞中心2019/08/27 08:09facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0盤前財經大事搶先讀2019年8月27日相關個股中華化1727豐興2015台積電2330台中銀2812台新金2887上海商銀5876今日操盤前瞻台灣7月景氣對策信號<BR>美、韓8月消費者信心指數<BR>法說會：台新金、台中銀、中華化、寒舍、永新- KY、超眾<BR>除權息：超豐．龍邦、台中銀、尚凡、同協、長虹、上海商銀、胡連、朋程等<BR>大跌就現身的護盤手「川普賣權」仍然可靠嗎？美股投資人近來熱議的「川普賣權」(Trump put)  ### 省略內文 ### 為投資人整理概述圍繞在Apple Watch Series 5智慧型手錶的預期亮點。閱讀全文...,[]
3667,https://www.hk01.com/社會新聞/396836/11-11三罷-交通消息-港鐵東涌葵芳關閉-元朗至屯門服務暫停,11月11日為「和平紀念日」(Remembrance Day) ### 省略內文 ### 及考慮使用其他交通工具。,[]
3668,https://m.ctee.com.tw/livenews/aj/ctee/a95645002019101619163962,（金管會主委顧立雄16日參加「開放API平台上線啟動記者會」坦言第二階段壓力更大。圖／魏喬怡） 「開放API平台」第一階段已於16日啟動！對於外界質疑第二階段要開放「消費者資訊」將面臨銀行卻步的窘境 ### 省略內文 ### 業界普遍共識最快是明年3月。,[]
3669,https://m.ctee.com.tw/livenews/lm/20190714001323-260409,反《逃犯條例》引發多場大規模示威遊行、甚至警民衝突 ### 省略內文 ### 亦不希望有辱罵警察的情況發生。,[]
3670,https://sina.com.hk/news/article/20190927/1/27/2/%E7%BE%8E%E5%9C%8B2020%E5%B9%B4%E5%B0%87%E6%8E%A5%E6%94%B61-8%E8%90%AC%E5%90%8D%E9%9B%A3%E6%B0%91-%E5%89%B5%E6%9B%86%E5%8F%B2%E6%96%B0%E4%BD%8E-10665259.html,原標題：美國2020年將接收1.8萬難民 ### 省略內文 ### 都是站不住腳的。這將損害美國的利益。”新京報記者謝蓮實習生錢雅卓,[]
3671,https://udn.com/news/story/120747/4068821,京華城確定於11月30日熄燈 ### 省略內文 ### 會盡快向外界公布。,[]
3672,https://www.mirrormedia.mg/story/20191015inv012/,2019.10.15 21:58【泰公一尾龍7】劉家豪宅全遭查封泰公人前風光人後落寞求神文｜劉志原攝影｜機動組攝影組全文朗讀00:00 / 00:00參拜後 ### 省略內文 ### 也經常念佛經來保持明心安適。更新時間｜2019.10.15 11:06,[]
3673,https://m.ctee.com.tw/livenews/ch/chinatimes/20191119002156-260405,勞動部今天發布「勞動契約認定指導原則」 ### 省略內文 ### 也希望雇主可以自行勾選、修正與勞務提供者之間的關係。,[]
3674,https://www.mirrormedia.mg/story/20191212fin005/,2019.12.12 08:21【遠航停飛風暴】遠航未依規定大量解僱員工北市勞動局將限制張綱維出境文｜徐珍翔台北市勞動局長賴香伶表示 ### 省略內文 ### 將進入勞資爭議管道處理。更新時間｜2019.12.12 08:21,[]
3675,https://udn.com/news/story/7333/4216114,12月9日 ### 省略內文 ### 對於加快建設鐵礦石國際定價中心、進一步健全中國鋼鐵產業風險管理體系將產生積極作用。,[]
3676,https://udn.com/news/story/7321/4092192,檢調偵辦潤寅實業公司詐貸案 ### 省略內文 ### 諭令以100萬元交保；福懋員工王博民以30萬元交保、福懋員工謝春發之子謝明瑋以10萬元交保。,"['謝春發', '王博民', '歐兆賢', '張力方', '楊文虎', '王音之', '莊淑芬', '林奕如', '李智剛', '蕭良政', '黃呈熹', '楊宇晨', '姜祖明', '謝明瑋']"
3677,http://news.ltn.com.tw/news/society/breakingnews/2931846,保五總隊代訓學員今天跑完1500公尺後猝逝。（記者洪臣宏攝）<BR>警政署保五總隊第二大隊代訓2018年特考班學員 ### 省略內文 ### 會全力協助家屬辦理喪葬相關事宜。,[]
3678,https://www.chinatimes.com/newspapers/20190830000511-260208,8月以來風險升溫進一步推升日圓匯率 ### 省略內文 ### 嚴守停損停利點。,[]
3679,https://www.chinatimes.com/newspapers/20191009000246-260210,「勞動事件法」於109年1月1日施行後 ### 省略內文 ### 處變不驚。,[]
3680,https://www.mirrormedia.mg/story/20191205prf001,2019.12.05 02:30行銷科技生態圈四強交流翻轉電商行銷iKala、awoo、漸強實驗室和CloudAD首度聯合舉辦電商高階經理人茶會 ### 省略內文 ### 為電商及品牌主提供360度的解決方案與服務。（由左至右）CloudAD總經理古明和、漸強實驗室執行長薛覲、iKala共同創辦人鄭鎧尹、awoo創辦人林思吾*以上訊息由Ikara提供更新時間｜2019.12.05 02:36,[]
3681,http://finance.technews.tw/2019/08/12/can-two-big-panel-factories-survive-the-cold-winter/,TFT-LCD液晶面板產業淘汰賽持續進行。儘管8K、OLED、MicroLED持續為顯示器產業注入活水 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
3682,https://www.businesstoday.com.tw/article/category/80392/post/201911270041/,"＜編按＞《今周刊》為您精選《紐約時報》最具價值的全球時事 ### 省略內文 ### By CHOE SANG-HUN, SU-HYUN LEE© 2019 The New York Times",[]
3683,https://news.cnyes.com/news/id/4364323,0台股台股盤勢【華冠投顧】幸運星-老手怕緩跌 ### 省略內文 ### 嚴設停利停損。,[]
3684,https://udn.com/news/story/7238/4070300,台北市副市長鄧家基今（26）日於院會「玩具槍改造成具殺傷力非法槍枝仍泛濫」提案 ### 省略內文 ### 由過去的「報備制」改為「許可制」。,[]
3685,https://news.cnyes.com/news/id/4361833,0台股台股盤勢【華冠投顧】盤後分析：上有壓下有撐中小型股自己衝華冠投顧※來源：華冠投顧2019/07/25 15:44facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0劉彥良分析師<BR>【大盤解讀】<BR>回顧這三天來的台股 ### 省略內文 ### 嚴設停利停損。,[]
3686,https://www.chinatimes.com/realtimenews/20190910002691-260402,2014.03.02台灣大搜索／尼斯湖水怪現身蘭潭？揭魚精抓交替之謎嘉義市蘭潭水庫9日驚傳一對年輕情侶雙雙溺斃 ### 省略內文 ### 雙腳被水草纏住。 (中時電子報),[]
